"age_group","date","J12_18","A10_B99_nopneumo","A17","A18","A19","A39","A41","B20_24","B34","B96","B97","B99","C00_D48","D50_89","E00_99","E10_14","E40_46","G00_99_SY","H00_99_SY","I00_99","I60_64","cJ20_J22","K00_99","K35","K80","L00_99","M00_99","N00_99","N39","P00_99","P05_07","Q00_99","S00_T99","U00_99","V00_Y99","Z00_99","ach_noj"
"92_9",2001-08-01,513,20,0,0,0,1,1,0,1,0,0,0,6,2,16,0,15,4,2,3,0,276,24,1,0,7,1,24,7,226,42,36,30,0,0,29,473
"92_9",2001-09-01,341,15,0,0,0,0,0,0,1,0,0,0,1,0,13,0,13,6,1,2,0,169,14,2,0,6,1,21,6,205,25,24,36,0,0,32,431
"92_9",2001-10-01,200,16,0,0,0,0,0,0,2,0,0,0,3,0,11,0,10,5,3,2,0,113,18,0,0,9,2,30,15,247,31,36,33,0,0,20,506
"92_9",2001-11-01,170,20,0,0,0,0,0,0,2,0,0,0,2,1,28,1,25,6,0,1,0,101,15,0,0,9,4,30,13,209,26,43,34,0,0,24,514
"92_9",2001-12-01,139,20,0,0,0,0,3,0,3,0,0,0,1,1,11,0,8,5,3,1,1,69,13,0,0,8,0,26,13,200,23,31,35,0,0,15,476
"92_9",2002-01-01,78,34,0,0,0,0,0,0,2,0,0,0,1,2,14,0,13,6,4,2,0,57,19,4,0,10,3,22,11,186,24,39,44,0,0,26,503
"92_9",2002-02-01,45,20,0,0,0,0,0,0,3,0,0,0,2,1,12,0,10,4,1,1,0,44,26,1,0,10,0,32,11,180,31,29,30,0,0,18,459
"92_9",2002-03-01,46,16,0,0,0,1,0,0,1,0,0,0,1,2,14,0,13,0,3,2,0,64,14,1,0,8,2,20,6,171,20,45,34,0,0,27,433
"92_9",2002-04-01,46,14,0,0,0,1,1,0,0,0,0,0,1,1,9,0,9,1,3,5,0,50,22,1,1,10,1,19,6,161,19,21,36,0,0,27,413
"92_9",2002-05-01,72,14,0,0,0,0,1,0,3,0,0,0,4,3,10,0,9,2,0,2,0,62,26,0,0,11,2,15,7,226,32,28,29,0,0,22,452
"92_9",2002-06-01,89,9,0,0,0,1,0,1,2,0,0,0,4,1,23,0,20,3,1,1,0,91,19,1,0,4,1,26,8,240,32,29,35,0,0,20,485
"92_9",2002-07-01,198,24,0,0,0,0,0,0,8,0,0,0,9,3,23,0,22,5,1,2,0,161,11,0,0,6,1,20,7,243,27,25,38,0,0,28,517
"92_9",2002-08-01,356,9,0,0,0,0,0,0,2,0,0,0,5,4,21,0,20,1,1,3,0,171,18,1,0,9,0,25,9,254,46,31,31,0,0,15,470
"92_9",2002-09-01,502,18,0,0,0,0,0,0,3,0,0,0,2,2,12,0,10,2,2,0,0,271,16,0,0,7,0,14,6,214,41,22,36,0,0,19,414
"92_9",2002-10-01,370,16,0,0,0,3,0,0,7,0,0,0,0,1,13,0,11,3,3,1,0,184,18,1,0,7,2,24,11,226,29,37,35,0,0,26,484
"92_9",2002-11-01,151,16,0,0,0,0,0,0,7,0,0,0,2,1,20,0,20,1,3,0,0,115,21,1,0,12,1,14,7,201,28,33,30,0,0,11,446
"92_9",2002-12-01,97,18,0,0,0,0,0,0,5,0,0,0,3,1,8,0,7,0,0,1,0,67,15,1,0,7,1,23,12,192,25,33,23,0,0,21,421
"92_9",2003-01-01,55,20,0,0,0,0,0,0,3,0,0,0,4,1,14,0,12,5,1,2,0,41,26,1,0,7,1,35,10,159,21,48,33,0,0,16,472
"92_9",2003-02-01,31,22,0,0,0,3,0,0,4,0,0,0,9,2,10,0,10,4,1,1,0,30,17,0,0,9,0,27,12,173,22,20,22,0,0,17,465
"92_9",2003-03-01,29,11,0,0,0,0,1,0,2,0,0,0,1,1,17,0,16,1,2,0,0,55,23,2,0,8,0,31,12,210,21,38,38,0,0,18,546
"92_9",2003-04-01,51,15,0,0,0,0,0,0,2,0,0,0,3,1,15,0,12,6,3,0,0,66,16,0,0,8,1,19,10,178,21,36,24,0,0,16,468
"92_9",2003-05-01,94,17,0,0,0,0,0,0,3,0,0,0,2,3,19,0,19,1,2,3,0,101,21,0,0,8,0,26,11,194,26,53,37,0,0,24,480
"92_9",2003-06-01,135,9,0,0,0,0,0,0,2,0,0,0,1,3,15,0,15,3,3,2,0,87,13,0,0,8,2,24,13,161,15,49,34,0,0,17,407
"92_9",2003-07-01,284,24,0,0,0,0,4,0,7,0,0,0,1,0,15,0,13,7,4,0,0,206,14,0,0,10,4,32,19,180,31,40,24,0,0,13,421
"92_9",2003-08-01,298,15,0,0,0,1,2,0,2,0,0,0,3,3,11,0,10,1,4,3,0,160,15,1,0,4,0,37,12,206,20,44,35,0,0,22,453
"92_9",2003-09-01,344,20,0,0,0,1,2,0,4,0,0,0,4,1,9,0,7,5,4,2,0,173,16,2,0,6,2,18,6,229,24,30,26,0,0,16,437
"92_9",2003-10-01,257,23,0,0,0,1,0,0,0,0,0,0,4,4,12,1,9,2,4,2,0,158,24,0,0,7,5,20,12,193,26,41,40,0,0,20,459
"92_9",2003-11-01,133,28,0,0,0,0,3,0,4,0,0,0,6,2,7,0,5,3,2,0,0,113,12,1,0,4,1,20,10,177,29,43,23,0,0,21,427
"92_9",2003-12-01,98,26,0,0,0,0,0,0,0,0,0,0,3,1,7,1,4,2,2,0,0,87,25,0,0,6,0,26,16,174,25,25,22,0,0,15,424
"92_9",2004-01-01,72,24,0,0,0,0,0,0,0,0,0,0,9,6,8,1,5,2,5,1,0,73,31,1,0,8,2,34,19,216,26,29,34,0,0,26,537
"92_9",2004-02-01,50,34,0,0,0,0,0,0,2,0,0,0,13,4,8,1,7,1,4,1,0,32,22,1,0,14,1,28,8,160,28,41,32,0,0,20,450
"92_9",2004-03-01,40,16,0,0,0,0,1,0,0,0,0,0,8,4,11,0,8,5,4,2,0,50,19,3,0,5,3,23,13,152,14,60,28,0,0,26,439
"92_9",2004-04-01,59,25,0,0,0,0,1,0,9,0,0,0,9,1,12,0,7,3,3,1,0,70,25,2,0,10,0,40,10,175,25,56,38,0,0,12,462
"92_9",2004-05-01,166,17,0,0,0,1,2,0,3,0,0,0,5,3,15,0,14,4,4,0,0,115,13,3,0,8,1,21,9,189,26,45,31,0,0,21,435
"92_9",2004-06-01,236,16,0,0,0,0,1,0,2,0,0,0,1,4,8,0,8,7,2,2,0,149,14,0,0,18,1,17,9,192,21,36,27,0,0,10,397
"92_9",2004-07-01,351,12,0,0,0,0,0,0,1,0,0,0,3,1,15,0,12,4,7,3,0,252,16,3,1,15,0,18,8,233,23,43,33,0,0,20,485
"92_9",2004-08-01,276,10,0,0,0,0,0,0,1,0,0,0,2,1,15,0,12,4,3,1,0,225,14,3,0,8,1,22,10,207,18,36,28,0,0,12,403
"92_9",2004-09-01,288,15,0,0,0,0,0,0,2,0,0,0,0,4,12,1,8,3,1,3,0,196,18,0,0,3,1,19,4,219,22,35,31,0,0,19,456
"92_9",2004-10-01,144,18,0,0,0,0,0,0,1,0,0,0,4,5,10,0,6,6,2,3,0,125,18,0,0,5,2,29,10,189,11,36,26,0,0,26,449
"92_9",2004-11-01,93,24,0,0,0,1,0,0,6,0,0,0,6,3,13,0,11,1,2,5,0,96,20,1,0,6,2,32,10,204,21,36,34,0,0,8,484
"92_9",2004-12-01,100,30,0,0,0,0,1,0,4,0,0,0,4,4,15,0,7,5,1,1,0,68,15,4,0,5,3,41,17,179,14,28,26,0,0,15,457
"92_9",2005-01-01,42,18,0,0,0,0,2,0,3,0,0,0,2,4,6,2,2,5,3,0,0,50,22,2,0,9,2,30,9,193,13,27,28,0,0,20,512
"92_9",2005-02-01,25,18,0,0,0,0,2,0,9,0,0,0,2,3,11,0,5,2,2,3,0,28,6,0,0,10,1,45,25,166,15,14,29,0,0,14,457
"92_9",2005-03-01,33,12,0,0,0,0,0,0,3,0,0,0,2,3,9,0,7,4,0,7,0,57,18,2,0,3,0,29,17,208,20,35,36,0,0,22,478
"92_9",2005-04-01,39,11,0,0,0,0,0,0,3,0,0,0,1,1,7,0,5,3,2,2,0,61,15,1,0,8,1,37,19,214,29,34,31,0,0,17,465
"92_9",2005-05-01,108,13,0,0,0,0,0,0,2,0,0,0,2,4,10,1,6,3,7,4,0,86,7,0,0,7,2,24,7,226,25,27,31,0,0,24,455
"92_9",2005-06-01,321,15,0,0,0,0,1,0,4,0,0,0,1,3,10,1,7,6,1,0,0,189,7,1,0,8,0,18,13,208,18,26,30,0,0,11,391
"92_9",2005-07-01,413,11,0,0,0,0,0,0,5,0,0,0,2,1,9,0,9,3,2,4,0,282,14,3,0,5,1,24,8,198,37,26,30,0,0,10,403
"92_9",2005-08-01,301,4,0,0,0,0,0,0,0,0,0,0,2,2,9,0,3,6,2,2,0,210,21,0,2,7,2,27,10,205,23,36,37,0,0,19,437
"92_9",2005-09-01,149,11,0,0,0,0,0,0,1,0,0,0,3,0,5,0,3,4,7,2,0,170,16,2,0,8,2,30,12,226,17,33,34,0,0,17,449
"92_9",2005-10-01,152,16,0,0,0,0,2,0,0,0,0,0,5,4,7,0,6,5,1,3,0,106,10,2,0,6,3,39,11,211,26,43,38,0,0,18,486
"92_9",2005-11-01,158,15,0,0,0,1,1,0,2,0,0,0,0,3,13,1,6,3,7,2,0,109,21,1,0,5,0,33,10,171,18,39,50,0,0,15,454
"92_9",2005-12-01,135,13,0,0,0,0,3,0,0,0,0,0,1,2,8,0,5,4,0,0,0,94,23,0,0,9,0,38,14,175,16,37,33,0,0,14,461
"92_9",2006-01-01,70,22,0,0,0,1,1,0,1,0,0,0,3,6,7,0,6,2,1,1,0,45,20,0,0,7,0,42,22,209,26,40,21,0,0,20,510
"92_9",2006-02-01,35,11,0,0,0,0,1,0,4,0,0,0,3,1,5,0,3,3,4,4,0,23,12,1,0,8,1,26,21,213,18,28,28,0,0,18,508
"92_9",2006-03-01,37,15,0,0,0,0,0,0,7,0,0,0,0,2,5,0,3,5,1,1,0,48,9,0,0,7,3,29,17,198,29,40,29,0,0,17,485
"92_9",2006-04-01,50,10,0,0,0,0,0,0,2,0,0,0,2,0,5,0,2,4,2,1,0,52,22,5,0,10,0,20,17,236,13,33,25,0,0,20,489
"92_9",2006-05-01,88,18,0,0,0,1,0,0,3,0,0,0,4,2,8,0,2,3,2,2,0,73,17,3,0,6,0,25,16,227,12,40,33,0,0,15,511
"92_9",2006-06-01,94,13,0,0,0,0,0,0,1,0,0,0,1,4,6,0,6,3,3,2,0,97,13,0,0,13,0,23,13,223,16,38,27,0,0,23,467
"92_9",2006-07-01,299,10,0,0,0,0,0,0,1,0,0,0,2,1,13,1,9,0,1,1,0,185,16,0,2,9,0,35,13,237,17,35,22,0,0,16,471
"92_9",2006-08-01,243,14,0,0,0,1,0,0,0,0,0,0,1,3,6,0,5,5,0,2,0,164,13,1,0,6,1,27,8,272,25,27,22,0,0,14,500
"92_9",2006-09-01,264,16,0,0,0,0,0,0,1,0,0,0,2,4,4,0,3,5,2,0,0,216,16,0,0,6,2,27,11,243,24,36,24,0,0,14,483
"92_9",2006-10-01,204,14,0,0,0,0,0,0,4,0,0,0,2,2,3,0,2,3,1,1,0,144,23,0,0,5,2,23,20,231,19,32,30,0,0,19,463
"92_9",2006-11-01,150,12,0,0,0,0,1,0,4,0,0,0,0,5,8,0,8,3,2,4,0,112,22,1,0,8,0,23,14,252,24,38,35,0,0,15,486
"92_9",2006-12-01,93,12,0,0,0,0,0,0,5,0,0,0,4,1,6,0,4,2,2,0,0,89,13,1,0,5,2,44,27,246,30,39,28,0,0,14,511
"92_9",2007-01-01,74,25,0,0,0,0,2,0,8,0,0,0,2,8,7,2,3,8,3,4,0,56,11,1,0,8,2,41,23,232,19,40,36,0,0,6,518
"92_9",2007-02-01,30,11,0,0,0,0,0,0,1,0,0,0,1,4,7,0,4,5,3,2,0,50,16,3,0,9,1,46,24,204,15,50,36,0,0,16,494
"92_9",2007-03-01,57,9,0,0,0,0,0,0,0,0,0,0,4,5,9,0,7,2,4,1,0,63,9,0,0,7,1,40,23,258,16,48,27,0,0,7,516
"92_9",2007-04-01,53,8,0,0,0,0,0,0,1,0,0,0,2,1,5,0,5,5,5,2,0,61,19,4,1,6,0,35,14,208,21,42,24,0,0,20,444
"92_9",2007-05-01,120,15,0,0,0,0,1,0,3,0,0,0,8,5,6,0,5,4,1,0,0,119,16,0,0,8,2,35,21,233,18,44,43,0,0,16,507
"92_9",2007-06-01,210,5,0,0,0,0,0,0,1,0,0,0,2,7,6,0,3,4,2,2,1,181,19,0,0,11,2,25,14,254,34,50,20,0,0,9,480
"92_9",2007-07-01,369,12,0,0,0,0,1,0,0,0,0,0,2,3,6,0,3,4,0,0,0,236,10,0,0,5,1,29,17,207,16,29,14,0,0,11,387
"92_9",2007-08-01,246,7,0,0,0,0,0,0,0,0,0,0,1,1,6,0,4,4,1,2,0,156,30,3,0,6,4,24,11,225,17,44,40,0,0,6,470
"92_9",2007-09-01,167,11,0,0,0,1,0,0,0,0,0,0,3,3,8,0,8,5,2,1,0,122,11,0,0,11,1,28,13,234,26,43,26,0,0,13,489
"92_9",2007-10-01,154,13,0,0,0,0,1,0,1,0,0,0,2,5,6,0,4,3,3,1,0,112,26,0,0,6,0,39,27,196,18,36,28,0,0,14,487
"92_9",2007-11-01,135,19,0,0,0,0,1,0,2,0,0,0,3,0,7,0,5,2,4,0,0,91,15,1,0,5,3,44,21,226,27,40,34,0,0,13,510
"92_9",2007-12-01,89,20,0,0,0,1,0,0,3,0,0,0,7,0,10,0,7,2,1,3,0,60,11,4,0,6,0,30,20,233,23,51,24,0,0,21,529
"92_9",2008-01-01,33,18,0,0,0,0,1,0,1,0,0,0,8,2,3,0,2,5,1,1,0,43,10,2,0,8,1,28,20,246,16,40,27,0,0,17,507
"92_9",2008-02-01,21,10,0,0,0,0,0,0,1,0,0,0,13,3,5,0,4,2,1,1,0,22,10,1,0,7,0,30,19,199,7,23,29,0,0,11,430
"92_9",2008-03-01,22,13,0,0,0,0,0,0,1,0,0,0,8,0,5,0,2,5,1,1,0,43,13,0,0,10,1,30,19,204,14,33,19,0,0,20,448
"92_9",2008-04-01,49,17,0,0,0,0,0,0,1,0,0,0,12,2,5,0,1,3,2,1,0,58,9,0,0,8,2,36,23,225,12,45,17,0,0,13,477
"92_9",2008-05-01,148,15,0,0,0,1,0,0,4,0,0,0,5,2,2,0,2,6,2,2,0,101,7,0,0,5,2,16,12,284,19,55,26,0,0,23,504
"92_9",2008-06-01,235,11,0,0,0,0,0,0,2,0,0,0,3,4,4,0,3,0,1,0,0,155,8,1,0,11,3,21,13,254,24,37,22,0,0,16,431
"92_9",2008-07-01,204,10,0,0,0,0,2,0,1,0,0,0,9,4,9,0,7,6,0,1,0,222,11,1,0,5,5,33,25,340,25,42,29,0,0,19,587
"92_9",2008-08-01,152,12,0,0,0,0,3,0,0,0,0,0,7,4,11,0,6,2,0,1,0,107,7,0,0,9,3,28,23,321,16,37,27,0,0,12,547
"92_9",2008-09-01,146,6,0,0,0,0,0,0,2,0,0,0,6,6,5,0,4,3,2,0,0,101,17,1,1,3,1,26,18,283,24,44,34,0,0,19,524
"92_9",2008-10-01,93,15,0,0,0,0,0,0,0,0,0,0,2,2,11,0,10,8,1,0,0,84,12,0,0,4,1,32,25,244,20,33,20,0,0,12,476
"92_9",2008-11-01,78,10,0,0,0,0,0,0,1,0,0,0,2,2,9,0,7,5,1,2,0,70,14,1,0,5,2,38,27,209,15,37,25,0,0,25,484
"92_9",2008-12-01,60,12,0,0,0,0,0,0,0,0,0,0,2,2,3,0,2,5,2,0,0,48,13,2,0,11,1,28,20,251,23,38,23,0,0,19,507
"92_9",2009-01-01,48,22,0,0,0,0,0,0,2,0,0,0,1,4,11,0,9,4,4,0,0,36,18,0,0,4,2,43,32,222,23,39,39,0,0,11,572
"92_9",2009-02-01,20,12,0,0,0,0,0,0,1,0,0,0,2,1,5,0,4,3,3,2,0,24,10,0,0,10,0,30,26,196,24,25,26,0,0,16,448
"92_9",2009-03-01,22,14,0,0,0,0,0,0,5,0,0,0,0,0,5,0,2,5,2,3,0,46,13,0,0,10,1,32,18,240,33,37,38,0,0,12,556
"92_9",2009-04-01,50,9,0,0,0,0,0,0,0,0,0,0,2,3,7,0,3,12,2,5,0,47,21,1,0,5,4,39,26,223,31,40,31,0,0,14,556
"92_9",2009-05-01,88,10,0,0,0,0,0,0,0,0,0,0,5,1,7,0,3,4,2,2,0,74,19,2,0,5,3,25,13,216,13,44,26,0,0,16,478
"92_9",2009-06-01,191,10,0,0,0,0,0,0,1,0,0,0,4,2,3,0,0,8,4,2,0,100,18,0,0,2,1,24,18,234,24,46,19,0,0,13,454
"92_9",2009-07-01,341,11,0,0,0,0,0,0,3,0,0,0,4,2,8,0,3,6,1,0,0,152,11,0,0,6,2,30,24,228,26,40,32,0,0,22,436
"92_9",2009-08-01,404,11,0,0,0,0,1,0,3,0,0,0,6,3,6,0,5,3,1,1,0,303,12,1,0,7,1,24,13,241,31,43,36,0,0,16,469
"92_9",2009-09-01,227,19,0,0,0,0,0,0,4,0,0,0,6,2,4,0,3,1,4,0,0,154,10,1,0,11,1,28,17,278,23,33,34,0,0,20,515
"92_9",2009-10-01,110,14,0,0,0,0,0,0,2,0,0,0,5,1,8,0,4,5,6,1,0,90,15,0,0,2,0,29,15,251,26,48,28,0,0,14,531
"92_9",2009-11-01,126,7,0,0,0,0,0,0,1,0,0,0,9,2,2,0,1,5,2,0,0,89,10,0,0,6,1,27,18,247,35,30,33,0,0,12,468
"92_9",2009-12-01,111,24,0,0,0,0,0,0,3,0,0,0,8,1,7,0,5,5,3,0,0,93,10,1,0,5,3,31,21,228,32,43,32,0,0,16,521
"92_9",2010-01-01,56,13,0,0,0,0,0,0,0,0,0,0,6,4,8,0,5,5,3,1,0,34,22,1,0,6,1,37,21,194,17,28,42,0,0,22,482
"92_9",2010-02-01,24,7,0,0,0,0,0,0,1,0,0,0,7,2,6,0,4,3,1,2,0,21,15,1,0,5,1,44,29,181,18,25,23,0,0,18,424
"92_9",2010-03-01,16,3,0,0,0,0,0,0,0,0,0,0,6,0,5,0,3,4,1,1,0,18,15,0,0,11,0,33,26,186,29,35,28,0,0,22,404
"92_9",2010-04-01,50,3,0,0,0,1,0,0,0,0,0,0,5,3,5,0,4,6,1,3,0,39,16,1,0,10,6,38,26,174,25,43,27,0,0,12,418
"92_9",2010-05-01,58,9,0,0,0,0,0,0,0,0,0,0,13,2,6,0,3,6,3,1,0,37,14,0,0,1,8,38,31,215,21,44,37,0,0,13,475
"92_9",2010-06-01,145,6,0,0,0,0,0,0,0,0,0,0,8,3,7,0,5,7,3,0,0,49,20,0,0,1,1,42,31,244,29,27,31,0,0,17,478
"92_9",2010-07-01,199,11,0,0,0,0,1,0,1,0,0,0,4,2,8,0,4,7,1,1,0,114,19,0,0,5,1,20,15,217,26,37,22,0,0,10,425
"92_9",2010-08-01,214,5,0,0,0,0,1,0,2,0,0,0,2,4,9,0,5,11,1,2,0,112,20,0,0,1,0,22,14,192,23,36,25,0,0,23,417
"92_9",2010-09-01,224,6,0,0,0,0,0,0,1,0,0,0,9,4,6,0,4,3,1,2,0,111,15,1,0,6,1,16,11,224,36,30,22,0,0,13,416
"92_9",2010-10-01,190,6,0,0,0,0,0,0,1,0,0,0,5,5,5,0,3,3,1,1,0,113,18,3,0,1,1,22,19,208,19,36,33,0,0,11,426
"92_9",2010-11-01,158,12,0,0,0,0,2,0,2,0,0,0,8,7,7,0,5,5,2,2,0,95,10,1,0,7,0,17,12,202,22,30,11,0,0,11,390
"92_9",2010-12-01,152,13,0,0,0,0,1,0,2,0,0,0,7,7,10,0,5,2,2,0,0,72,15,2,0,4,1,15,8,226,26,45,27,0,0,8,448
"92_9",2011-01-01,90,11,0,0,0,0,1,0,0,0,0,0,2,1,15,0,8,14,0,5,1,40,10,0,0,7,2,21,13,221,19,28,34,0,0,10,464
"92_9",2011-02-01,45,9,0,0,0,0,0,0,4,0,0,0,4,4,2,0,0,9,2,1,0,29,8,0,0,6,3,20,9,202,28,38,42,0,0,13,432
"92_9",2011-03-01,44,10,0,0,0,1,2,0,2,0,0,0,4,1,9,0,4,8,4,2,0,40,16,1,0,4,1,25,16,223,17,42,29,0,0,7,463
"92_9",2011-04-01,71,7,0,0,0,0,0,0,1,0,0,0,1,1,4,0,3,8,2,0,0,59,20,3,0,10,4,28,17,218,31,57,22,0,0,7,463
"92_9",2011-05-01,163,8,0,0,0,0,0,0,1,0,0,0,1,4,4,0,3,10,3,0,0,107,11,0,0,5,2,26,13,230,23,46,30,0,0,16,443
"92_9",2011-06-01,237,10,0,0,0,0,0,0,2,0,0,0,8,3,8,0,6,6,3,1,0,145,15,2,0,5,3,20,9,215,29,42,27,0,0,8,426
"92_9",2011-07-01,165,11,0,0,0,0,1,0,2,0,0,0,9,3,4,0,0,7,1,2,0,117,14,0,0,3,1,18,12,205,23,36,27,0,0,10,407
"92_9",2011-08-01,69,8,0,0,0,0,0,0,0,0,0,0,4,3,7,0,3,9,5,0,0,74,8,0,0,9,4,13,8,221,21,43,34,0,0,18,446
"92_9",2011-09-01,93,8,0,0,0,0,1,0,2,0,0,0,10,2,2,0,1,5,0,3,0,70,14,0,0,4,3,22,17,183,21,47,27,0,0,17,408
"92_9",2011-10-01,113,10,0,0,0,0,1,0,3,0,0,0,7,1,3,0,1,6,1,2,0,79,12,0,0,2,1,24,17,204,38,48,25,0,0,5,398
"92_9",2011-11-01,68,12,0,0,0,0,0,0,3,0,0,0,9,4,2,0,1,10,1,3,1,77,20,0,0,8,0,22,11,221,33,50,32,0,0,19,491
"92_9",2011-12-01,62,18,0,0,0,0,2,0,1,0,0,0,7,4,9,0,2,7,3,1,0,63,15,0,0,1,2,31,16,210,27,27,36,0,0,12,464
"92_9",2012-01-01,17,13,0,0,0,0,0,0,0,0,0,0,1,0,6,0,3,5,1,0,0,16,13,3,0,3,0,14,9,99,9,22,12,0,0,4,235
"92_9",2012-02-01,4,3,0,0,0,0,0,0,0,0,0,1,1,0,3,0,3,4,0,0,0,12,5,1,0,2,1,10,4,103,2,8,13,0,0,5,193
"92_9",2012-03-01,4,3,0,0,0,0,0,0,2,0,0,0,2,0,3,0,3,1,1,0,0,9,10,0,0,3,0,8,3,91,2,17,9,0,0,6,181
"92_9",2012-04-01,14,4,0,0,0,0,0,0,0,0,0,1,4,0,1,0,1,2,2,1,0,14,9,0,0,2,2,7,5,93,4,14,16,0,0,6,194
"92_9",2012-05-01,14,5,0,0,0,0,0,0,0,0,0,0,3,0,8,0,6,3,2,0,0,12,7,0,0,1,0,8,5,82,1,19,13,0,0,10,208
"92_9",2012-06-01,40,3,0,0,0,0,0,0,1,0,0,0,3,0,4,0,2,0,1,1,0,46,11,0,0,1,0,7,2,79,4,7,9,0,0,10,175
"92_9",2012-07-01,105,3,0,0,0,0,0,0,1,0,0,0,3,0,4,0,2,3,1,0,0,92,5,0,0,2,2,5,0,108,30,12,5,0,0,4,183
"92_9",2012-08-01,61,5,0,0,0,0,0,0,2,0,0,1,2,0,1,0,1,2,1,0,0,93,6,0,0,0,1,12,4,108,16,16,11,0,0,5,201
"92_9",2012-09-01,31,5,0,0,0,0,0,0,2,0,0,0,2,1,4,0,4,1,1,1,0,52,9,0,0,1,0,9,2,91,8,15,7,0,0,3,185
"92_9",2012-10-01,33,1,0,0,0,0,0,0,0,0,0,0,3,5,6,0,6,8,1,1,0,32,9,1,0,2,1,13,2,143,24,15,8,0,0,2,269
"92_9",2012-11-01,48,3,0,0,0,0,0,0,0,0,0,1,1,0,3,0,2,3,1,0,0,37,6,1,0,4,0,11,7,99,14,18,15,0,0,8,249
"92_9",2012-12-01,19,9,0,0,0,0,0,0,1,0,0,2,4,3,0,0,0,6,1,1,0,29,10,0,0,3,0,18,15,149,43,9,22,0,0,5,292
"92_9",2013-01-01,16,10,0,0,0,0,0,0,0,0,0,0,11,2,7,0,4,19,2,2,0,21,19,0,0,4,2,25,17,197,32,29,22,0,0,9,436
"92_9",2013-02-01,15,4,0,0,0,0,0,0,0,0,0,0,8,6,6,0,1,15,1,2,0,15,14,1,0,10,0,24,17,189,31,40,35,0,0,7,429
"92_9",2013-03-01,15,4,0,0,0,0,0,0,0,0,0,0,9,0,7,0,2,13,0,0,0,31,15,0,0,5,1,16,11,187,17,43,26,0,0,8,388
"92_9",2013-04-01,24,5,0,0,0,0,0,0,1,0,0,1,17,2,4,0,2,12,1,0,0,32,13,0,0,5,3,23,12,190,35,36,22,0,0,5,385
"92_9",2013-05-01,48,4,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,7,1,0,0,46,12,0,0,4,2,13,8,176,25,43,18,0,0,5,344
"92_9",2013-06-01,107,7,0,0,0,0,0,0,1,0,0,0,4,0,5,0,4,7,0,1,0,86,10,0,0,5,1,21,12,218,62,35,25,0,0,6,378
"92_9",2013-07-01,212,9,0,0,0,0,1,0,2,0,0,0,1,0,6,0,5,6,2,1,0,171,16,0,0,6,0,14,8,233,48,45,23,0,0,2,396
"92_9",2013-08-01,189,8,0,0,0,0,0,0,1,0,0,0,2,0,4,0,3,14,3,2,0,172,15,0,0,5,3,15,8,207,37,74,27,0,0,7,450
"92_9",2013-09-01,165,5,0,0,0,0,1,0,2,0,0,0,11,5,0,0,0,14,1,0,0,132,12,0,0,2,1,19,11,192,39,40,26,0,0,6,389
"92_9",2013-10-01,86,6,0,0,0,0,0,0,0,0,0,0,15,2,4,0,2,4,0,1,0,61,15,1,0,3,1,24,14,195,45,49,23,0,0,9,436
"92_9",2013-11-01,67,12,0,0,0,0,0,0,1,0,0,0,14,3,3,0,3,6,0,3,0,70,10,0,0,5,1,19,10,159,31,55,19,0,0,11,386
"92_9",2013-12-01,43,5,0,0,0,0,0,0,1,0,0,0,13,4,2,1,1,9,1,2,0,58,15,1,0,4,6,20,11,222,34,39,26,0,0,5,448
"92_9",2014-01-01,21,7,0,0,0,0,1,0,0,0,0,0,6,6,4,0,3,12,3,0,0,18,9,2,0,4,0,25,10,200,29,46,32,0,0,18,440
"92_9",2014-02-01,15,7,0,0,0,0,1,0,1,0,0,0,6,8,3,0,2,5,0,3,1,16,9,1,0,4,1,27,14,158,30,47,29,0,0,5,375
"92_9",2014-03-01,17,4,0,0,0,0,0,0,0,0,0,0,5,0,3,0,2,5,0,1,0,16,16,0,0,4,0,17,9,208,28,33,39,0,0,7,397
"92_9",2014-04-01,20,7,0,0,0,0,0,0,2,0,0,0,10,2,5,0,1,10,1,1,0,31,7,0,0,2,0,22,13,228,39,40,20,0,0,14,423
"92_9",2014-05-01,31,3,0,0,0,0,0,0,0,0,0,0,8,5,2,0,1,10,1,1,0,32,24,1,0,2,1,25,17,217,51,29,32,0,0,10,423
"92_9",2014-06-01,87,11,0,0,0,0,1,0,1,0,0,0,5,1,7,0,5,6,2,0,0,79,13,0,0,5,0,18,8,224,37,28,24,0,0,4,401
"92_9",2014-07-01,200,7,0,0,0,0,3,0,1,0,0,0,4,0,6,0,4,21,0,2,0,166,12,0,0,4,0,17,11,226,42,40,22,0,0,11,419
"92_9",2014-08-01,251,10,0,0,0,0,1,0,3,0,0,0,5,7,3,0,2,21,2,0,0,193,16,1,0,2,2,20,11,217,21,41,22,0,0,6,431
"92_9",2014-09-01,157,5,0,0,0,1,0,0,0,0,0,0,3,2,8,0,7,17,1,1,0,149,11,2,0,2,1,18,10,232,24,45,28,0,0,7,425
"92_9",2014-10-01,59,12,0,0,0,0,0,0,1,0,0,0,3,3,3,0,3,27,0,2,0,65,10,0,0,5,1,22,9,226,34,62,37,0,0,5,489
"92_9",2014-11-01,46,13,0,0,0,0,1,0,0,0,0,0,0,5,3,0,1,9,0,0,0,40,9,0,0,6,2,19,12,206,27,32,41,0,0,9,409
